dataset_id,region,climatezone,status_250_km,status_500_km,total_adjusted_r_squared_250_km,total_adjusted_r_squared_500_km,human_250_km,human_500_km,climate_250_km,climate_500_km,time_250_km,time_500_km,signed_difference_250_km,signed_difference_500_km,signed_balance_250_km,signed_balance_500_km,zero_balance_250_km,zero_balance_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_time_250_km,unique_adjusted_r2_pure_time_500_km,zero_ranking_250_km,zero_ranking_500_km,signed_ranking_250_km,signed_ranking_500_km,total_adjusted_r_squared_delta_500_minus_250,human_delta_500_minus_250,climate_delta_500_minus_250,time_delta_500_minus_250,signed_difference_delta_500_minus_250,signed_balance_delta_500_minus_250,zero_balance_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_time_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,zero_ranking_reversal,signed_ranking_reversal,ranking_reversal,robustness_classification,material_change
4136,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.502,0.525,0.0438,0.0545,0.1663,0.1811,0.2924,0.2898,-0.1225,-0.12660000000000002,-0.24402390438247012,-0.24114285714285716,-0.5830556877677296,-0.5373514431239389,0.09591552977534656,0.11888658261602604,0.12179990803993446,0.18379824979360304,0.26144237428136574,0.2886494270133759,climate,climate,climate,climate,0.02300000000000002,0.010700000000000001,0.014800000000000008,-0.002599999999999991,-0.00410000000000002,0.002881047239612966,0.04570424464379075,0.022971052840679476,0.061998341753668584,0.027207052732010184,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45192,Europe,Temperate_Dry_Summer,estimated,estimated,0.755,0.69,0.0095,-0.0305,0.3849,0.3575,0.3608,0.3629,-0.3754,-0.388,-0.49721854304635765,-0.5623188405797102,-0.9518255578093304,-1,0.03656730332137448,-0.028680861014302,0.19531728341869448,0.12923259918743213,0.16434559711299368,0.15740480903916543,climate,climate,climate,climate,-0.06500000000000006,-0.04,-0.027400000000000035,0.0020999999999999908,-0.0126,-0.0651002975333525,-0.048174442190669575,-0.06524816433567648,-0.06608468423126235,-0.006940788073828252,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15232,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.427,0.397,0.049,0.1553,0.1019,0.0612,0.2758,0.1808,-0.0529,0.0941,-0.12388758782201406,0.2370277078085642,-0.35056328694499667,0.4346420323325635,0.07439873499010474,0.04502199551862029,0.10627237840530712,0.00849399917650606,0.29418519715186275,0.08781839832299743,climate,human,climate,human,-0.02999999999999997,0.10629999999999999,-0.04070000000000001,-0.095,0.14700000000000002,0.3609152956305782,0.7852053192775601,-0.029376739471484455,-0.09777837922880106,-0.20636679882886533,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
41467,Europe,Temperate_Without_dry_season,estimated,estimated,0.621,0.663,0.1146,0.1277,0.2313,0.2657,0.2747,0.2701,-0.1167,-0.13799999999999998,-0.18792270531400967,-0.20814479638009045,-0.3373807458803123,-0.3507880020335536,0.02373359993241375,0.06661823358112517,0.11018928615914204,0.17233806608986468,0.1389781132131005,0.12316832340900252,climate,climate,climate,climate,0.04200000000000004,0.013100000000000014,0.034399999999999986,-0.004599999999999993,-0.021299999999999986,-0.020222091066080777,-0.013407256153241287,0.04288463364871142,0.06214877993072264,-0.015809789804097973,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
3938,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.609,0.604,-0.0088,-0.0088,0.1009,0.1035,0.5168,0.5092,-0.1097,-0.1123,-0.1801313628899836,-0.1859271523178808,-1,-1,-0.01774134139433836,-0.02255108952755025,-0.02725392193401799,-0.02633813174001464,0.4243788093598775,0.4049119080808846,climate,climate,climate,climate,-0.0050000000000000044,0,0.002599999999999991,-0.007600000000000051,-0.002599999999999991,-0.0057957894278971855,0,-0.0048097481332118885,9.157901940033478e-4,-0.019466901278992865,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2619,North America,Temperate_Dry_Summer,estimated,estimated,0.438,0.395,0.1425,0.1321,0.0645,0.0526,0.2312,0.2101,0.07799999999999999,0.07949999999999999,0.17808219178082188,0.2012658227848101,0.3768115942028985,0.4304277206280454,0.192621257538902,0.149297990356815,0.08476147227946174,0.05640497992443538,0.24061418718171168,0.1937900639434813,human,human,human,human,-0.04299999999999998,-0.010399999999999993,-0.0119,-0.02109999999999998,0.0015000000000000013,0.02318363100398821,0.053616126425146904,-0.04332326718208698,-0.028356492355026353,-0.046824123238230375,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
22988,Europe,Polar,estimated,estimated,0.572,0.461,0.0513,0.0207,0.2374,0.198,0.2835,0.2421,-0.1861,-0.1773,-0.32534965034965035,-0.3845986984815618,-0.6446137859369587,-0.8106995884773663,0.07120496163931911,-0.04019706256757249,0.13744518095540925,-0.01503607238583804,0.2228874632327048,0.0664145183071817,climate,climate,climate,climate,-0.11099999999999993,-0.0306,-0.03939999999999999,-0.041399999999999965,0.008799999999999975,-0.05924904813191145,-0.1660858025404076,-0.1114020242068916,-0.1524812533412473,-0.1564729449255231,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
46803,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated_residual_temporal_dependence,0.629,0.625,0.1167,0.1418,0.2271,0.2274,0.285,0.2557,-0.1104,-0.08559999999999998,-0.175516693163752,-0.13695999999999997,-0.32111692844677137,-0.2318526543878656,-0.02764169194766852,-0.03159980822953212,0.04977016438783743,0.06684924390367053,0.09872800147696048,0.05654161741388042,climate,climate,climate,climate,-0.0040000000000000036,0.02510000000000001,2.999999999999947e-4,-0.029299999999999993,0.024800000000000016,0.03855669316375204,0.08926427405890577,-0.003958116281863603,0.017079079515833102,-0.04218638406308006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,same_ranking,FALSE
24195,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.43,0.414,-0.0055,-0.0315,0.1858,0.1914,0.2496,0.2544,-0.1913,-0.2229,-0.44488372093023254,-0.5384057971014493,-1,-1,0.01329067090306057,-0.0023562896614141,0.03548326839717475,0.0444021133917728,0.10788876242556544,0.11512494328936496,climate,climate,climate,climate,-0.016000000000000014,-0.026000000000000002,0.005599999999999994,0.0048000000000000265,-0.03159999999999999,-0.09352207617121677,0,-0.01564696056447467,0.008918844994598052,0.007236180863799513,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
306,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.716,0.659,0.0143,0.101,0.3773,0.3053,0.3248,0.2529,-0.363,-0.2043,-0.5069832402234637,-0.31001517450682853,-0.9269662921348316,-0.5028304208712774,0.03028492339816746,-0.02691791388820019,0.1333072638935876,0.06441106982646116,0.07830746111437037,0.00972182479647798,climate,climate,climate,climate,-0.05699999999999994,0.0867,-0.07200000000000001,-0.07189999999999996,0.15869999999999998,0.19696806571663522,0.42413587126355423,-0.057202837286367644,-0.06889619406712644,-0.06858563631789238,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
847,North America,Cold_Without_dry_season_Hot_Summer,estimated,estimated,0.076,0.042,0.055,0.0505,-0.0142,-0.0277,0.0354,0.0191,0.0692,0.0782,0.9105263157894736,1.861904761904762,1,1,0.04946112742848108,0.01518752516648425,-0.04693991907680728,-0.09186387544123752,0.01484157687845799,-0.03553746986325723,human,human,human,human,-0.033999999999999996,-0.004499999999999997,-0.013499999999999998,-0.016300000000000002,0.009000000000000008,0.9513784461152883,0,-0.03427360226199683,-0.04492395636443024,-0.05037904674171522,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45322,Europe,Temperate_Dry_Summer,estimated_residual_temporal_dependence,estimated,0.467,0.354,0.0313,0.0288,0.1885,0.1258,0.2472,0.1997,-0.1572,-0.097,-0.3366167023554604,-0.2740112994350283,-0.7151956323930847,-0.6274256144890039,0.05808941673503143,-0.05456993675777566,0.17306741007057924,-0.03909570360691927,0.24559107044283335,0.06386225410812651,climate,climate,climate,climate,-0.11300000000000004,-0.0025000000000000022,-0.0627,-0.047500000000000014,0.060200000000000004,0.0626054029204321,0.08777001790408079,-0.11265935349280709,-0.21216311367749852,-0.18172881633470683,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,same_ranking,FALSE
18108,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.329,0.351,0.0227,0.0598,0.1168,0.1116,0.1895,0.1794,-0.0941,-0.0518,-0.28601823708206686,-0.1475783475783476,-0.6745519713261648,-0.30221703617269546,-0.01906734771573881,0.00278121141835074,0.11334906690132218,0.11568936339404756,0.12383721354006094,0.1163788543311377,climate,climate,climate,climate,0.021999999999999964,0.037099999999999994,-0.005199999999999996,-0.010099999999999998,0.042300000000000004,0.13843988950371927,0.3723349351534694,0.02184855913408955,0.00234029649272538,-0.0074583592089232376,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
42745,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.081,0.193,-0.0209,0.0366,0.0803,0.1075,0.0215,0.0489,-0.1012,-0.07089999999999999,-1.249382716049383,-0.3673575129533678,-1,-0.4920194309507286,-0.04641769761616221,0.06575468152259756,0.03920609570580946,0.0848615168471778,-0.03290987613705998,0.01303237180222571,climate,climate,climate,climate,0.112,0.057499999999999996,0.027200000000000002,0.0274,0.030300000000000007,0.8820252030960151,0.5079805690492714,0.11217237913875977,0.045655421141368335,0.04594224793928569,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
17689,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.377,0.356,0.0797,0.0678,0.1902,0.1516,0.1075,0.1364,-0.1105,-0.08380000000000001,-0.2931034482758621,-0.23539325842696637,-0.40941089292330496,-0.38195077484047407,-0.00989082141580544,-0.03149772557613894,0.02701916978179519,-0.11629141553685007,-0.04507449097504201,-0.05335890440393331,climate,climate,climate,climate,-0.02100000000000002,-0.011899999999999994,-0.038599999999999995,0.028899999999999995,0.026699999999999988,0.05771018984889573,0.027460118082830887,-0.0216069041603335,-0.14331058531864527,-0.008284413428891302,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
340,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.393,0.397,0.0464,0.088,0.1752,0.1752,0.1718,0.1337,-0.1288,-0.0872,-0.327735368956743,-0.2196473551637279,-0.5812274368231047,-0.331306990881459,-0.02533901333707522,-0.02168047407791529,0.02351739589697499,0.08141471368066167,0.00385295508901384,-0.01430105208854215,climate,climate,climate,climate,0.0040000000000000036,0.0416,0,-0.038099999999999995,0.0416,0.10808801379301508,0.24992044594164575,0.0036585392591599285,0.057897317783686675,-0.01815400717755599,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
40634,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.364,0.378,2e-4,-9e-4,0.1677,0.1937,0.196,0.1848,-0.16749999999999998,-0.1946,-0.46016483516483514,-0.5148148148148148,-0.9976176295413935,-1,-0.0599336950403021,-0.04624072997968576,0.09036422550963095,0.10348684685039387,0.15408375725750378,0.09264501675839631,climate,climate,climate,climate,0.014000000000000012,-0.0011,0.026000000000000023,-0.011200000000000015,-0.027100000000000013,-0.054649979649979696,-0.002382370458606453,0.01369296506061634,0.013122621340762919,-0.06143874049910747,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15970,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.508,NA,0.0358,NA,0.2981,NA,0.1743,NA,-0.2623,NA,-0.5163385826771653,NA,-0.7855645402815215,NA,0.00453735295128177,NA,0.12326329903312484,NA,0.03808193681480787,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
17391,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.349,0.424,-0.0329,0.0747,0.1772,0.1818,0.2047,0.1675,-0.2101,-0.1071,-0.6020057306590259,-0.2525943396226415,-1,-0.4175438596491228,-0.0631036935644097,0.01183385767935307,0.09761725246252197,0.1426916335486239,0.14689588397631514,0.10832213047354532,climate,climate,climate,climate,0.07500000000000001,0.1076,0.004599999999999993,-0.03719999999999998,0.10300000000000001,0.34941139103638436,0.5824561403508772,0.07493755124376278,0.04507438108610194,-0.03857375350276983,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4539,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.49,0.569,0.0342,0.0867,0.239,0.2556,0.217,0.227,-0.2048,-0.1689,-0.41795918367346935,-0.2968365553602812,-0.7496339677891654,-0.4934268185801928,0.03083372553160535,0.11001256632128675,0.2650293930925842,0.368204048040215,0.24435019529887816,0.33426792563584784,climate,climate,climate,climate,0.07899999999999996,0.0525,0.016600000000000004,0.010000000000000009,0.035900000000000015,0.12112262831318815,0.25620714920897253,0.0791788407896814,0.10317465494763078,0.08991773033696968,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
25285,Europe,Temperate_Without_dry_season,estimated,estimated,0.44,0.435,0.0313,0.0573,0.2545,0.2301,0.1543,0.1475,-0.2232,-0.1728,-0.5072727272727273,-0.39724137931034487,-0.780965710286914,-0.6012526096033404,-0.04653700920047032,-0.05169977308429951,0.08472498115138416,0.02741834074477533,0.017645723067779,-0.00452300428491014,climate,climate,climate,climate,-0.0050000000000000044,0.025999999999999995,-0.024400000000000005,-0.0068000000000000005,0.0504,0.11003134796238245,0.1797131006835736,-0.005162763883829191,-0.05730664040660883,-0.02216872735268914,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
20293,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.499,0.547,0.0361,0.0665,0.3395,0.3595,0.1231,0.1212,-0.3034,-0.293,-0.6080160320641282,-0.5356489945155393,-0.8077742279020234,-0.6877934272300469,0.02703161167797607,0.07551699779075083,0.25333639291434307,0.29591811232731413,0.01178443634838499,0.0105950827089718,climate,climate,climate,climate,0.04800000000000004,0.030400000000000003,0.019999999999999962,-0.001899999999999999,0.01040000000000002,0.07236703754858897,0.11998080067197647,0.04848538611277475,0.042581719412971064,-0.0011893536394131897,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4251,Europe,Temperate_Without_dry_season,estimated,estimated,0.612,0.608,0.1618,0.1517,0.1497,0.1502,0.3008,0.3057,0.0121,0.0015,0.01977124183006536,0.00246710526315789,0.03884430176565007,0.00496853262669758,-0.036915483262144,-0.04158676505087166,-0.03346412542467147,-0.0314204884054694,0.05584235758091993,0.06673976927717773,human,human,human,human,-0.0040000000000000036,-0.010099999999999998,5.000000000000004e-4,0.0049000000000000155,-0.0106,-0.01730413656690747,-0.03387576913895249,-0.004671281788727659,0.0020436370192020714,0.010897411696257797,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2580,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.46,0.384,0.032,0.1114,0.0583,0.0325,0.3693,0.2401,-0.02629999999999999,0.0789,-0.05717391304347825,0.20546875,-0.2912513842746401,0.5482974287699791,0.09088495201851676,0.01535734544269795,0.14585028359457408,0.04062642742030664,0.4770939544595387,0.165110554412769,climate,human,climate,human,-0.07600000000000001,0.0794,-0.025799999999999997,-0.1292,0.10519999999999999,0.2626426630434783,0.8395488130446191,-0.0755276065758188,-0.10522385617426744,-0.3119834000467697,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
41532,Oceania,Tropical,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
22773,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.637,0.4,0.1946,0.0824,0.1018,0.0499,0.3411,0.2682,0.0928,0.0325,0.1456828885400314,0.08125,0.3130904183535762,0.2456538170823885,0.23869063181917383,0.00158808247530572,0.08330239726659106,-0.09465740643763876,0.28207211925523945,0.06221440319830873,human,human,human,human,-0.237,-0.1122,-0.0519,-0.07290000000000002,-0.06029999999999999,-0.06443288854003139,-0.0674366012711877,-0.2371025493438681,-0.1779598037042298,-0.21985771605693072,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
784,Europe,Temperate_Without_dry_season,estimated,estimated,0.341,0.444,-0.0231,0.0772,0.1815,0.2039,0.1828,0.1626,-0.2046,-0.12669999999999998,-0.6,-0.28536036036036033,-1,-0.45072927783706856,-0.011388068597033,0.09118433773585244,0.00510322162690191,0.08581344076980768,-0.00704784768536992,-0.01164024775082206,climate,climate,climate,climate,0.10299999999999998,0.1003,0.022400000000000003,-0.020199999999999996,0.07790000000000002,0.31463963963963965,0.5492707221629314,0.10257240633288545,0.08071021914290577,-0.00459240006545214,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4472,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.477,0.482,-0.0095,0.0194,0.3561,0.3473,0.1306,0.1149,-0.3656,-0.32789999999999997,-0.7664570230607968,-0.6802904564315352,-1,-0.8941914371420778,-0.03016904913418805,-0.02567992947177633,0.40288048174622737,0.35755030218368267,0.14610561735935634,0.08709688452736386,climate,climate,climate,climate,0.0050000000000000044,0.028900000000000002,-0.00880000000000003,-0.015699999999999992,0.03770000000000001,0.08616656662926159,0.10580856285792217,0.004489119662411719,-0.045330179562544703,-0.05900873283199248,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45383,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.756,0.782,0.0491,0.0784,0.54990000000000006,0.5591,0.1572,0.145,-0.5008,-0.4807,-0.6624338624338625,-0.6147058823529412,-0.8360601001669449,-0.7540392156862744,-0.01717389996879603,0.00904076049405033,0.4150032018480112,0.5048995444586224,0.02847477323994352,0.07559733210361097,climate,climate,climate,climate,0.026000000000000023,0.0293,0.009199999999999986,-0.012200000000000016,0.020100000000000007,0.04772798008092127,0.08202088448067046,0.02621466046284636,0.08989634261061119,0.04712255886366745,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
40564,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.619,0.623,0.0249,0.0564,0.3025,0.2861,0.2916,0.2804,-0.2776,-0.2297,-0.4484652665589661,-0.3686998394863564,-0.8478924862553453,-0.6706569343065694,0.00589818983313661,0.00965891479420399,0.19332237973651467,0.14805519564851322,0.21496529603939452,0.1801126383565419,climate,climate,climate,climate,0.0040000000000000036,0.0315,-0.01639999999999997,-0.011200000000000043,0.047900000000000026,0.07976542707260975,0.17723555194877594,0.00376072496106738,-0.045267184088001455,-0.03485265768285262,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
13051,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.279,0.301,-0.0219,0.0448,0.1866,0.176,0.1145,0.0798,-0.2085,-0.13119999999999998,-0.7473118279569891,-0.4358803986710963,-1,-0.5942028985507246,-0.08014042046275649,-0.05873920266761023,0.06118174341645355,0.07560408803527763,-0.00233267609650378,-0.03603773744946192,climate,climate,climate,climate,0.021999999999999964,0.0667,-0.010599999999999998,-0.03470000000000001,0.07730000000000001,0.31143142928589285,0.4057971014492754,0.02140121779514626,0.014422344618824079,-0.033705061352958136,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
1635,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.082,0.079,-0.0171,0.0037,-0.0108,-0.0231,0.1098,0.098,-0.0063,0.02679999999999999,-0.07682926829268293,0.3392405063291139,NA,1,0.0080943783124967,0.00490354899898137,-0.06258868948330842,-0.08389027143339411,0.04663916912697652,0.0263029557764487,NA,human,climate,human,-0.0030000000000000027,0.0208,-0.012299999999999998,-0.011799999999999991,0.03309999999999999,0.41606977462179684,NA,-0.00319082931351533,-0.02130158195008569,-0.02033621335052782,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,same_ranking,FALSE
4197,Europe,Temperate_Without_dry_season,estimated,estimated,-0.014,-0.033,-0.0084,-0.0311,-0.118,-0.1339,0.1122,0.1322,0.1096,0.1028,-7.828571428571427,-3.115151515151515,NA,NA,-0.08270048531682705,-0.1013836633728976,-0.2244578951432248,-0.2478281586823653,-0.05292350183920669,-0.00477939559503637,NA,NA,human,human,-0.019000000000000003,-0.022699999999999998,-0.015899999999999997,0.020000000000000018,-0.0068000000000000005,4.713419913419912,NA,-0.018683178056070546,-0.023370263539140484,0.048144106244170315,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15783,North America,Polar,estimated,estimated,0.396,0.491,0.0615,0.1168,0.149,0.1839,0.1858,0.1899,-0.0875,-0.0671,-0.2209595959595959,-0.13665987780040734,-0.4156769596199525,-0.22314599268373791,0.06252997246802583,0.15688695470793337,0.17617315651423515,0.26342140576129514,0.1327669475908826,0.15855069027729285,climate,climate,climate,climate,0.09499999999999997,0.0553,0.034900000000000014,0.00410000000000002,0.020399999999999988,0.08429971815918857,0.19253096693621458,0.09435698223990754,0.08724824924705998,0.02578374268641026,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
