analysis,dataset_id,region,climatezone,model_id,predictor,unique,average_share,individual,individual_percent,predictor_present,total_adjusted_r_squared,model_result_available,has_required_predictors,has_finite_total,has_positive_total,has_finite_individual,has_negative_unique,has_negative_individual,is_importance_eligible,exclusion_reason,age
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=2500,human,0.0038,0.0186,0.0224,21.96,TRUE,0.102,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=3000,climate,0.1162,0.0068000000000000005,0.123,80.39,TRUE,0.153,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=3000,human,0.0235,0.0069,0.0304,19.87,TRUE,0.153,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=3500,climate,0.1327,0.002799999999999997,0.1355,84.69,TRUE,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=3500,human,0.0216,0.0026999999999999975,0.0243,15.19,TRUE,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=4000,climate,0.0867,0.008999999999999994,0.0957,90.28,TRUE,0.106,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=4000,human,0.0011,0.009,0.0101,9.53,TRUE,0.106,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=4500,climate,0.1142,0.004400000000000001,0.1186,96.42,TRUE,0.123,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=4500,human,4e-4,0.004399999999999999,0.0048,3.9,TRUE,0.123,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=5000,climate,0.0484,0.014899999999999997,0.0633,83.29,TRUE,0.076,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,5000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=5000,human,-0.0023,0.0149,0.0126,16.58,TRUE,0.076,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,5000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=5500,climate,0.0556,0.007500000000000007,0.0631,91.45,TRUE,0.069,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,5500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=5500,human,-0.0019,0.0076,0.0057,8.26,TRUE,0.069,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,5500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=6000,climate,0.0676,0.0012000000000000066,0.0688,101.18,TRUE,0.068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=6000,human,-0.0025,0.0012000000000000001,-0.0013,-1.91,TRUE,0.068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=6500,climate,0.0847,0.001899999999999999,0.0866,117.03,TRUE,0.074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=6500,human,-0.0143,0.0019000000000000006,-0.0124,-16.76,TRUE,0.074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=7000,climate,0.0038,0.0028,0.0066,-94.29,TRUE,-0.007,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,non_positive_total,7000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=7000,human,-0.0166,0.0028000000000000004,-0.0138,197.14,TRUE,-0.007,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,non_positive_total,7000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=7500,climate,0.059,-5.999999999999964e-4,0.0584,114.51,TRUE,0.051,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=7500,human,-0.0064,-5.999999999999998e-4,-0.007,-13.73,TRUE,0.051,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=8000,climate,0.0868,-0.0021000000000000046,0.0847,102.05,TRUE,0.083,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,8000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=8000,human,6e-4,-0.0021,-0.0015,-1.81,TRUE,0.083,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,8000
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=8500,climate,0.1462,-0.005699999999999983,0.1405,99.65,TRUE,0.141,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_spd,NA,Oceania,NA,analysis=temporal_spd|region=Oceania|age=8500,human,0.0061,-0.0057,4e-4,0.28,TRUE,0.141,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=1000,climate,0.0267,0.0162,0.0429,45.64,TRUE,0.094,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=1000,human,0.0346,0.016300000000000002,0.0509,54.15,TRUE,0.094,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=1500,climate,0.0259,0.025800000000000003,0.0517,40.08,TRUE,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=1500,human,0.0515,0.0259,0.0774,60,TRUE,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=2000,climate,0.0383,0.015,0.0533,48.02,TRUE,0.111,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=2000,human,0.0423,0.015,0.0573,51.62,TRUE,0.111,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=2500,climate,0.0474,0.018100000000000005,0.0655,61.21,TRUE,0.107,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=2500,human,0.0235,0.018099999999999998,0.0416,38.88,TRUE,0.107,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=3000,climate,0.0571,0.011999999999999997,0.0691,61.15,TRUE,0.113,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=3000,human,0.0324,0.012000000000000004,0.0444,39.29,TRUE,0.113,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=3500,climate,0.0853,0.0040000000000000036,0.0893,89.3,TRUE,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=3500,human,0.0063,0.004,0.0103,10.3,TRUE,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=4000,climate,0.0632,0.004699999999999996,0.0679,70.73,TRUE,0.096,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=4000,human,0.023,0.0046,0.0276,28.75,TRUE,0.096,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=4500,climate,0.071,0.005300000000000013,0.0763,82.04,TRUE,0.093,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=4500,human,0.0117,0.005300000000000001,0.017,18.28,TRUE,0.093,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=500,climate,0.0491,0.022700000000000005,0.0718,52.79,TRUE,0.136,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=500,human,0.0419,0.022700000000000005,0.0646,47.5,TRUE,0.136,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=5000,climate,0.0708,0.0050000000000000044,0.0758,77.35,TRUE,0.098,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=5000,human,0.0168,0.0051,0.0219,22.35,TRUE,0.098,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=5500,climate,0.0892,0.0022999999999999965,0.0915,87.98,TRUE,0.104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=5500,human,0.0102,0.0023999999999999994,0.0126,12.12,TRUE,0.104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=6000,climate,0.0933,2.0000000000000573e-4,0.0935,94.44,TRUE,0.099,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=6000,human,0.0052,2.999999999999999e-4,0.0055,5.56,TRUE,0.099,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=6500,climate,0.106,0.0013999999999999985,0.1074,97.64,TRUE,0.11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=6500,human,0.0011,0.0014,0.0025,2.27,TRUE,0.11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=7000,climate,0.1162,0.004500000000000004,0.1207,92.85,TRUE,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=7000,human,0.0052,0.0045000000000000005,0.0097,7.46,TRUE,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=7500,climate,0.1262,0.0015000000000000013,0.1277,94.59,TRUE,0.135,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=7500,human,0.0057,0.0014999999999999996,0.0072,5.33,TRUE,0.135,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=8000,climate,0.155,0.0024000000000000132,0.1574,94.82,TRUE,0.166,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=8000,human,0.0065,0.0024000000000000002,0.0089,5.36,TRUE,0.166,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8000
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=8500,climate,0.1536,0.0066000000000000225,0.1602,93.14,TRUE,0.172,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_events,NA,Asia,NA,analysis=temporal_events|region=Asia|age=8500,human,0.0056,0.006600000000000001,0.0122,7.09,TRUE,0.172,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=1000,climate,0.0982,0.008500000000000008,0.1067,84.68,TRUE,0.126,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=1000,human,0.0112,0.008499999999999999,0.0197,15.63,TRUE,0.126,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=1500,climate,0.088,0.0059000000000000025,0.0939,81.65,TRUE,0.115,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=1500,human,0.0151,0.005900000000000001,0.021,18.26,TRUE,0.115,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,1500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=2000,climate,0.0798,0.005600000000000008,0.0854,79.07,TRUE,0.108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=2000,human,0.017,0.005599999999999997,0.0226,20.93,TRUE,0.108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=2500,climate,0.0658,0.005299999999999999,0.0711,84.64,TRUE,0.084,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=2500,human,0.0074,0.0054,0.0128,15.24,TRUE,0.084,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=3000,climate,0.0592,0.001999999999999995,0.0612,85,TRUE,0.072,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=3000,human,0.0083,0.002,0.0103,14.31,TRUE,0.072,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=3500,climate,0.0543,0.0015999999999999973,0.0559,62.81,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=3500,human,0.0311,0.0016000000000000007,0.0327,36.74,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=4000,climate,0.085,0,0.085,93.41,TRUE,0.091,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=4000,human,0.0063,1.0000000000000026e-4,0.0064,7.03,TRUE,0.091,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=4500,climate,0.0854,-5.000000000000004e-4,0.0849,95.39,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=4500,human,0.0049,-4.999999999999996e-4,0.0044,4.94,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=500,climate,0.0609,0.006100000000000001,0.067,81.71,TRUE,0.082,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=500,human,0.0085,0.006,0.0145,17.68,TRUE,0.082,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=5000,climate,0.0717,-0.0015000000000000013,0.0702,88.86,TRUE,0.079,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=5000,human,0.0106,-0.0016000000000000007,0.009,11.39,TRUE,0.079,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=5500,climate,0.0862,-2.0000000000000573e-4,0.086,96.63,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=5500,human,0.0029,-1.9999999999999966e-4,0.0027,3.03,TRUE,0.089,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=6000,climate,0.08,-0.002700000000000008,0.0773,74.33,TRUE,0.104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=6000,human,0.0299,-0.002700000000000001,0.0272,26.15,TRUE,0.104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=6500,climate,0.074,-0.0022999999999999965,0.0717,96.89,TRUE,0.074,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=6500,human,0.0048,-0.0022999999999999995,0.0025,3.38,TRUE,0.074,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,6500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=7000,climate,0.0814,-0.0015000000000000013,0.0799,79.9,TRUE,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=7000,human,0.0217,-0.001400000000000002,0.0203,20.3,TRUE,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=7500,climate,0.0815,-0.0029,0.0786,74.15,TRUE,0.106,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=7500,human,0.0298,-0.0029,0.0269,25.38,TRUE,0.106,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=8000,climate,0.0782,-4.0000000000001146e-4,0.0778,89.43,TRUE,0.087,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=8000,human,0.0093,-3.999999999999993e-4,0.0089,10.23,TRUE,0.087,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8000
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=8500,climate,0.0733,6.999999999999923e-4,0.074,94.87,TRUE,0.078,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_events,NA,Europe,NA,analysis=temporal_events|region=Europe|age=8500,human,0.0034,7.000000000000005e-4,0.0041,5.26,TRUE,0.078,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,8500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=1000,climate,0.0951,-1.0000000000000286e-4,0.095,102.15,TRUE,0.093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=1000,human,-0.0021,0,-0.0021,-2.26,TRUE,0.093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=1500,climate,0.1259,0.00269999999999998,0.1286,99.69,TRUE,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,1500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=1500,human,-0.0019,0.0027,8e-4,0.62,TRUE,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,1500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=2000,climate,0.1484,0.002599999999999991,0.151,96.18,TRUE,0.157,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=2000,human,0.0031,0.0026999999999999997,0.0058,3.69,TRUE,0.157,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=2500,climate,0.1282,0.012199999999999989,0.1404,88.3,TRUE,0.159,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=2500,human,0.0064,0.012199999999999999,0.0186,11.7,TRUE,0.159,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=3000,climate,0.1572,0.009999999999999981,0.1672,97.21,TRUE,0.172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,3000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=3000,human,-0.0054,0.01,0.0046,2.67,TRUE,0.172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,3000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=3500,climate,0.1457,0.017699999999999994,0.1634,89.29,TRUE,0.183,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=3500,human,0.0017,0.0177,0.0194,10.6,TRUE,0.183,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,3500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=4000,climate,0.1721,0.003700000000000009,0.1758,93.02,TRUE,0.189,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=4000,human,0.0094,0.003599999999999999,0.013,6.88,TRUE,0.189,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=4500,climate,0.1574,0.009399999999999992,0.1668,93.71,TRUE,0.178,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=4500,human,0.0021,0.0094,0.0115,6.46,TRUE,0.178,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=500,climate,0.0651,0.003599999999999992,0.0687,88.08,TRUE,0.078,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=500,human,0.0061,0.0036,0.0097,12.44,TRUE,0.078,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=5000,climate,0.1668,8.999999999999841e-4,0.1677,101.64,TRUE,0.165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=5000,human,-0.0039,7.999999999999999e-4,-0.0031,-1.88,TRUE,0.165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=5500,climate,0.1606,0.0019000000000000128,0.1625,101.56,TRUE,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=5500,human,-0.0045,0.0018999999999999998,-0.0026,-1.62,TRUE,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5500
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=6000,climate,0.1583,-0.004500000000000004,0.1538,101.18,TRUE,0.152,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,6000
temporal_events,NA,Latin America,NA,analysis=temporal_events|region=Latin America|age=6000,human,0.0027,-0.0045000000000000005,-0.0018,-1.18,TRUE,0.152,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,6000
